,TEAM,TEAM A,TEAM B,TEAM C,TEAM D,TOTAL TIME,POSS.,PACE,PACE PCTL,NET,NET PCTL,OE,OE PCTL,DE,DE PCTL,eFG%,eFG% PCTL,3PTrate,3PTrate PCTL,TOrate,TOrate PCTL,OREB%,OREB% PCTL,FTrate,FTrate PCTL,Opp eFG%,Opp eFG% PCTL,Opp 3PTrate,Opp 3PTrate PCTL,Opp TOrate,Opp TOrate PCTL,Opp OREB%,Opp OREB% PCTL,Opp FTrate,Opp FTrate PCTL
12,DAVIDSON,BELFORD.JAKE,GIBBS.JACK,KALINOSKI.TYLER,SULLIVAN.BRIAN,87:07,150.44,70.2161,0.65,0.1717,0.97,1.2297,0.99,1.0581,0.35,0.5787,0.98,0.4173,0.79,0.1462,0.97,0.2917,0.53,0.4016,0.9,0.5746,0.01,0.2456,0.99,0.2387,0.99,0.3,0.33,0.4386,0.04
13,DAVIDSON,BELFORD.JAKE,BROOKS.DE'MON,KALINOSKI.TYLER,SULLIVAN.BRIAN,87:01,148.96,66.8414,0.16,0.1807,0.97,1.3091,0.99,1.1283,0.05,0.6016,0.99,0.4065,0.74,0.1343,0.99,0.2899,0.52,0.4797,0.99,0.5551,0.05,0.2373,0.99,0.1693,0.25,0.303,0.3,0.3814,0.21
14,DAVIDSON,DRONEY.TOM,KALINOSKI.TYLER,MCAULIFFE.ANDREW,SULLIVAN.BRIAN,85:07,143.96,67.9906,0.31,-0.1029,0.15,1.035,0.48,1.1379,0.04,0.5165,0.6,0.3967,0.68,0.1806,0.58,0.2571,0.24,0.281,0.1,0.5676,0.02,0.2793,0.99,0.2276,0.98,0.3443,0.03,0.4505,0.02
15,DAVIDSON,BARHAM.JORDAN,DRONEY.TOM,KALINOSKI.TYLER,SULLIVAN.BRIAN,83:03,142.76,68.6747,0.39,-0.0884,0.19,1.0927,0.81,1.1811,0.01,0.4752,0.11,0.3388,0.23,0.1331,0.99,0.2561,0.23,0.4463,0.99,0.6078,0.01,0.2255,0.99,0.1547,0.07,0.2167,0.99,0.6961,0.01
16,DAVIDSON,BROOKS.DE'MON,CZERAPOWICZ.CHRIS,GIBBS.JACK,KALINOSKI.TYLER,81:23,137.2,66.8642,0.16,0.3549,0.99,1.2755,0.99,0.9207,0.99,0.6193,0.99,0.2936,0.07,0.1676,0.82,0.3393,0.91,0.5046,0.99,0.4439,0.99,0.2523,0.99,0.1796,0.41,0.2143,0.99,0.3738,0.25
17,DAVIDSON,BELFORD.JAKE,BROOKS.DE'MON,GIBBS.JACK,KALINOSKI.TYLER,77:50,129.72,68.3429,0.36,0.0756,0.78,1.1101,0.87,1.0345,0.54,0.5315,0.77,0.3604,0.41,0.1773,0.62,0.3182,0.79,0.3423,0.58,0.5539,0.06,0.2843,0.99,0.2249,0.98,0.2545,0.87,0.3431,0.41
18,DAVIDSON,BELFORD.JAKE,BROOKS.DE'MON,DRONEY.TOM,KALINOSKI.TYLER,76:50,126.04,65.4316,0.06,0.2428,0.99,1.2298,0.99,0.9869,0.89,0.6139,0.99,0.4455,0.89,0.1587,0.91,0.2241,0.06,0.4059,0.92,0.4481,0.98,0.2075,0.99,0.1387,0.01,0.2647,0.79,0.3774,0.23
19,DAVIDSON,BROOKS.DE'MON,CZERAPOWICZ.CHRIS,DRONEY.TOM,GIBBS.JACK,73:21,120.16,65.3808,0.05,0.2533,0.99,1.1818,0.99,0.9284,0.99,0.6264,0.99,0.3187,0.12,0.2164,0.05,0.3043,0.66,0.4286,0.97,0.399,0.99,0.2885,0.99,0.135,0.01,0.2778,0.62,0.4038,0.12
20,DAVIDSON,BELFORD.JAKE,CZERAPOWICZ.CHRIS,DRONEY.TOM,KALINOSKI.TYLER,68:09,115.08,68.3765,0.36,0.0048,0.54,1.1036,0.85,1.0988,0.16,0.5303,0.76,0.5152,0.99,0.1651,0.85,0.2833,0.46,0.3232,0.4,0.5066,0.53,0.2368,0.99,0.2641,0.99,0.3721,0.01,0.7895,0.01
21,DAVIDSON,BROOKS.DE'MON,CZERAPOWICZ.CHRIS,GIBBS.JACK,SULLIVAN.BRIAN,67:08,111.24,65.194,0.04,0.3389,0.99,1.3934,0.99,1.0545,0.38,0.6406,0.99,0.3542,0.36,0.1079,0.99,0.3333,0.88,0.4792,0.99,0.4713,0.92,0.2069,0.99,0.1866,0.54,0.3269,0.09,0.4483,0.03
22,DAVIDSON,CZERAPOWICZ.CHRIS,DRONEY.TOM,GIBBS.JACK,SULLIVAN.BRIAN,67:01,117.96,71.2,0.75,0.0481,0.71,1.0766,0.72,1.0285,0.59,0.5198,0.63,0.396,0.68,0.1356,0.99,0.2373,0.11,0.3366,0.52,0.4541,0.98,0.2551,0.99,0.1659,0.19,0.3167,0.15,0.5,0.01
23,DAVIDSON,BROOKS.DE'MON,DRONEY.TOM,GIBBS.JACK,SULLIVAN.BRIAN,66:27,116.2,68.7394,0.4,0.0625,0.75,1.2737,0.99,1.2111,0.01,0.6193,0.99,0.3636,0.45,0.1549,0.94,0.2917,0.53,0.625,0.99,0.4737,0.91,0.2842,0.99,0.0723,0.01,0.2881,0.48,0.5895,0.01
24,DAVIDSON,BARHAM.JORDAN,BROOKS.DE'MON,DRONEY.TOM,KALINOSKI.TYLER,65:25,117.32,70.4985,0.69,0.1499,0.96,1.3126,0.99,1.1628,0.01,0.6022,0.99,0.2903,0.06,0.179,0.6,0.3774,0.99,0.5699,0.99,0.5511,0.07,0.3636,0.62,0.1699,0.25,0.2778,0.62,0.5114,0.01
