INDEX,DATE,TEAM,OPPONENT,TIME IN,TIME OUT,TOTAL TIME,SCORE IN,SCORE OUT,+/-,TEAM A,TEAM B,TEAM C,TEAM D,TEAM E,POSS.,FGM,FGA,2ptFGM,2ptFGA,3ptFGM,3ptFGA,FTM,FTA,AST,TO,OREB,DREB,STL,BLK,FOULS,OppPOSS.,OppFGM,OppFGA,Opp2ptFGM,Opp2ptFGA,Opp3ptFGM,Opp3ptFGA,OppFTM,OppFTA,OppAST,OppTO,OppOREB,OppDREB,OppSTL,OppBLK,OppFOULS
8,02/16/19,NORTH CAROLINA,WAKE FOREST,06:26,04:36,110,35-7,39-15,-4,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,WHITE.COBY,WILLIAMS.KENNY,4.4399999999999995,2,3,2,3,0,0,0,1,1,1,0,1,0,1,2,3.88,2,5,0,3,2,2,2,2,2,0,2,2,1,1,1
9,02/16/19,NORTH CAROLINA,WAKE FOREST,04:36,02:37,119,39-15,42-18,0,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,ROBINSON.BRANDON,WHITE.COBY,3.0,1,1,0,0,1,1,0,0,1,2,0,1,0,0,2,3.4399999999999995,1,3,1,2,0,1,1,1,0,1,1,0,0,0,0
10,02/16/19,NORTH CAROLINA,WAKE FOREST,02:37,00:00,157,42-18,49-21,4,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,PLATEK.ANDREW,WHITE.COBY,5.0,3,5,2,3,1,2,0,0,2,0,0,4,1,0,0,6.0,1,5,0,2,1,3,0,0,0,1,0,2,0,1,0
11,02/16/19,NORTH CAROLINA,WAKE FOREST,20:00,14:26,334,49-21,66-30,8,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,9.0,7,13,4,8,3,5,0,0,4,0,4,2,3,1,2,8.88,4,9,4,7,0,2,1,2,3,3,4,2,0,1,0
12,02/16/19,NORTH CAROLINA,WAKE FOREST,14:26,13:05,81,66-30,68-34,-2,HUFFMAN.BRANDON,MAYE.LUKE,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,2.0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,3.0,2,3,2,3,0,0,0,0,1,1,1,0,1,0,0
13,02/16/19,NORTH CAROLINA,WAKE FOREST,13:05,11:42,83,68-34,71-37,0,BROOKS.GARRISON,HUFFMAN.BRANDON,PLATEK.ANDREW,ROBINSON.BRANDON,WOODS.SEVENTH,2.88,1,3,0,1,1,2,0,2,1,0,1,0,0,0,2,2.44,1,1,1,1,0,0,1,1,1,1,0,2,0,0,1
14,02/16/19,NORTH CAROLINA,WAKE FOREST,11:42,10:02,100,71-37,71-39,-2,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,2.88,0,1,0,0,0,1,0,2,0,1,0,2,0,0,2,3.0,1,3,1,2,0,1,0,0,0,0,0,2,0,0,1
15,02/16/19,NORTH CAROLINA,WAKE FOREST,10:02,05:45,257,71-39,83-47,4,JOHNSON.CAMERON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,8.0,5,7,3,4,2,3,0,0,3,1,0,2,4,1,1,9.440000000000001,4,7,4,7,0,0,0,1,0,4,2,2,0,0,0
16,02/16/19,NORTH CAROLINA,WAKE FOREST,05:45,05:08,37,83-47,83-47,0,HUFFMAN.BRANDON,JOHNSON.CAMERON,PLATEK.ANDREW,ROBINSON.BRANDON,WOODS.SEVENTH,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
17,02/16/19,NORTH CAROLINA,WAKE FOREST,05:08,03:29,99,83-47,85-52,-3,HUFFMAN.BRANDON,PLATEK.ANDREW,ROBINSON.BRANDON,SMITH.KJ,WOODS.SEVENTH,3.0,1,3,1,3,0,0,0,0,0,0,0,1,0,1,2,4.32,1,3,1,2,0,1,3,3,0,1,1,2,0,0,1
18,02/16/19,NORTH CAROLINA,WAKE FOREST,03:29,03:18,11,85-52,86-52,1,HUFFMAN.BRANDON,MILLER.WALKER,PLATEK.ANDREW,SMITH.KJ,WOODS.SEVENTH,0.88,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,02/16/19,NORTH CAROLINA,WAKE FOREST,03:18,00:00,198,86-52,95-57,4,ELLIS.CALEB,HUFFMAN.BRANDON,MILLER.WALKER,RUSH.SHEA,SMITH.KJ,5.76,3,5,2,4,1,1,2,4,2,1,2,3,2,0,2,7.32,2,6,2,5,0,1,1,3,0,2,2,1,0,0,2
0,02/20/19,NORTH CAROLINA,DUKE,20:00,14:59,301,0-0,12-6,6,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,9.88,5,10,5,6,0,4,2,2,3,1,2,5,1,1,0,10.0,2,9,0,3,2,6,0,0,1,3,2,3,1,1,1
1,02/20/19,NORTH CAROLINA,DUKE,14:59,11:56,183,12-6,20-9,5,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,5.0,4,6,4,4,0,2,0,0,2,0,1,2,0,1,1,4.88,1,6,1,2,0,4,1,2,0,1,3,1,0,0,1
2,02/20/19,NORTH CAROLINA,DUKE,11:56,11:32,24,20-9,20-13,-4,BROOKS.GARRISON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,2.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,2,2,2,2,0,0,0,0,1,0,0,0,1,0,0
3,02/20/19,NORTH CAROLINA,DUKE,11:32,09:10,142,20-13,26-17,2,BROOKS.GARRISON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WOODS.SEVENTH,5.0,3,4,3,4,0,0,0,0,2,2,1,2,0,0,0,5.0,2,7,2,4,0,3,0,0,1,1,3,0,1,0,0
4,02/20/19,NORTH CAROLINA,DUKE,09:10,06:02,188,26-17,30-17,4,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,ROBINSON.BRANDON,WOODS.SEVENTH,4.0,2,6,2,3,0,3,0,0,1,1,3,3,1,0,0,5.0,0,3,0,1,0,2,0,0,0,2,0,2,1,0,1
5,02/20/19,NORTH CAROLINA,DUKE,06:02,05:24,38,30-17,30-20,-3,HUFFMAN.BRANDON,JOHNSON.CAMERON,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.44,1,2,1,1,0,1,1,1,0,0,0,1,0,0,1
6,02/20/19,NORTH CAROLINA,DUKE,05:24,04:59,25,30-20,30-22,-2,HUFFMAN.BRANDON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
7,02/20/19,NORTH CAROLINA,DUKE,04:59,01:50,189,30-22,37-30,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,8.0,3,7,2,4,1,3,0,0,1,2,1,2,1,0,1,8.0,4,7,4,5,0,2,0,0,2,2,1,3,1,2,1
8,02/20/19,NORTH CAROLINA,DUKE,01:50,00:00,110,37-30,42-32,3,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,4.76,1,3,1,2,0,1,3,4,1,0,0,3,1,0,1,4.88,0,3,0,1,0,2,2,2,0,1,0,3,0,0,2
9,02/20/19,NORTH CAROLINA,DUKE,20:00,15:55,245,42-32,59-37,12,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,9.0,8,9,7,8,1,1,0,0,5,0,0,5,1,0,1,8.0,2,7,1,3,1,4,0,0,1,1,0,1,0,0,1
10,02/20/19,NORTH CAROLINA,DUKE,15:55,13:37,138,59-37,61-45,-6,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,4.0,1,3,1,1,0,2,0,0,0,1,0,0,2,0,1,5.4399999999999995,3,3,2,2,1,1,1,1,1,2,0,2,1,0,1
11,02/20/19,NORTH CAROLINA,DUKE,13:37,12:01,96,61-45,63-48,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,4.0,1,3,1,2,0,1,0,0,0,1,0,1,1,0,1,3.0,1,2,0,0,1,2,0,0,1,1,0,2,1,1,0
12,02/20/19,NORTH CAROLINA,DUKE,12:01,11:14,47,63-48,63-48,0,JOHNSON.CAMERON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
13,02/20/19,NORTH CAROLINA,DUKE,11:14,10:12,62,63-48,67-52,0,JOHNSON.CAMERON,MAYE.LUKE,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,3.0,2,3,2,3,0,0,0,0,2,0,0,1,0,0,2,2.88,1,2,0,1,1,1,1,2,0,0,0,1,0,1,0
14,02/20/19,NORTH CAROLINA,DUKE,10:12,08:33,99,67-52,72-55,2,BROOKS.GARRISON,JOHNSON.CAMERON,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,3.88,2,3,2,2,0,1,1,2,0,0,0,2,1,0,1,2.88,1,1,1,1,0,0,1,2,0,1,0,1,0,0,1
15,02/20/19,NORTH CAROLINA,DUKE,08:33,07:22,71,72-55,74-57,0,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,2.0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,3.0,1,5,1,1,0,4,0,0,0,1,3,0,1,0,1
16,02/20/19,NORTH CAROLINA,DUKE,07:22,05:23,119,74-57,76-59,0,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,4.0,1,3,1,3,0,0,0,0,1,1,0,2,0,0,1,3.44,1,2,1,2,0,0,0,1,0,1,0,2,1,1,1
17,02/20/19,NORTH CAROLINA,DUKE,05:23,04:43,40,76-59,76-61,-2,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,1.44,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,2.88,0,1,0,0,0,1,2,2,0,1,0,0,1,0,1
18,02/20/19,NORTH CAROLINA,DUKE,04:43,03:57,46,76-61,78-63,0,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,2.0,1,2,1,2,0,0,0,0,1,0,0,1,0,0,1,1.88,0,2,0,2,0,0,2,2,0,0,1,1,0,0,0
19,02/20/19,NORTH CAROLINA,DUKE,03:57,00:41,196,78-63,88-72,1,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,9.2,3,7,3,7,0,0,4,5,1,2,2,3,0,0,2,7.76,2,5,0,1,2,4,3,4,1,1,0,3,1,1,3
20,02/20/19,NORTH CAROLINA,DUKE,00:41,00:00,41,88-72,88-72,0,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,02/23/19,NORTH CAROLINA,FLORIDA STATE,20:00,15:36,264,0-0,7-6,1,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,8.32,3,8,3,6,0,2,1,3,1,0,1,3,0,0,0,7.0,3,6,3,5,0,1,0,0,1,1,0,5,0,0,1
1,02/23/19,NORTH CAROLINA,FLORIDA STATE,15:36,14:59,37,7-6,8-8,-1,BROOKS.GARRISON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,1.44,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0.8799999999999999,0,1,0,1,0,0,2,2,0,0,1,0,1,0,2
2,02/23/19,NORTH CAROLINA,FLORIDA STATE,14:59,14:07,52,8-8,10-8,2,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,WHITE.COBY,WILLIAMS.KENNY,2.0,1,2,1,2,0,0,0,0,0,0,0,1,1,0,0,2.0,0,2,0,2,0,0,0,0,0,1,1,1,0,1,0
3,02/23/19,NORTH CAROLINA,FLORIDA STATE,14:07,10:52,195,10-8,17-15,0,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,5.4399999999999995,3,8,3,6,0,2,1,1,1,0,3,3,0,0,1,5.88,2,5,1,1,1,4,2,2,2,0,0,2,0,1,1
4,02/23/19,NORTH CAROLINA,FLORIDA STATE,10:52,09:12,100,17-15,24-15,7,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WOODS.SEVENTH,3.0,3,4,2,3,1,1,0,0,2,0,1,2,0,0,1,2.0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
5,02/23/19,NORTH CAROLINA,FLORIDA STATE,09:12,07:58,74,24-15,26-18,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,2.4400000000000004,1,4,1,2,0,2,0,1,0,0,2,2,0,0,0,3.0,1,3,0,1,1,2,0,0,1,0,0,2,0,0,2
6,02/23/19,NORTH CAROLINA,FLORIDA STATE,07:58,07:35,23,26-18,28-18,2,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,WILLIAMS.KENNY,WOODS.SEVENTH,1.88,0,1,0,1,0,0,2,2,0,0,0,0,1,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7,02/23/19,NORTH CAROLINA,FLORIDA STATE,07:35,06:09,86,28-18,31-18,3,BROOKS.GARRISON,JOHNSON.CAMERON,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,1.0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,0,2.0,0,3,0,2,0,1,0,0,0,0,1,0,0,0,0
8,02/23/19,NORTH CAROLINA,FLORIDA STATE,06:09,04:01,128,31-18,31-26,-8,BROOKS.GARRISON,JOHNSON.CAMERON,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,4.4399999999999995,0,3,0,2,0,1,0,1,0,1,0,1,0,0,0,4.0,3,4,1,1,2,3,0,0,3,0,0,4,0,1,1
9,02/23/19,NORTH CAROLINA,FLORIDA STATE,04:01,02:11,110,31-26,33-29,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,PLATEK.ANDREW,WHITE.COBY,2.88,0,2,0,0,0,2,2,2,0,1,1,1,0,1,1,4.0,1,3,0,0,1,3,0,0,1,2,1,1,0,0,1
10,02/23/19,NORTH CAROLINA,FLORIDA STATE,02:11,00:00,131,33-29,37-34,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,3.0,2,3,2,3,0,0,0,0,0,1,1,1,0,0,1,2.88,1,2,0,0,1,2,2,2,1,0,0,0,1,0,0
11,02/23/19,NORTH CAROLINA,FLORIDA STATE,00:00,00:00,0,37-34,37-34,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,02/23/19,NORTH CAROLINA,FLORIDA STATE,20:00,20:00,0,37-34,37-34,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,02/23/19,NORTH CAROLINA,FLORIDA STATE,20:00,15:22,278,37-34,48-38,7,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,8.0,5,6,4,5,1,1,0,0,2,3,1,4,0,0,2,7.880000000000001,1,8,1,7,0,1,2,2,0,1,2,0,2,1,2
14,02/23/19,NORTH CAROLINA,FLORIDA STATE,15:22,13:53,89,48-38,48-41,-3,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,2.0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,3.0,1,2,0,1,1,1,0,0,1,1,0,2,0,1,0
15,02/23/19,NORTH CAROLINA,FLORIDA STATE,13:53,12:03,110,48-41,55-46,2,BROOKS.GARRISON,LITTLE.NASSIR,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,4.640000000000001,1,2,1,2,0,0,5,6,0,0,0,1,0,0,0,3.0,2,3,1,2,1,1,0,0,1,0,0,1,0,0,3
16,02/23/19,NORTH CAROLINA,FLORIDA STATE,12:03,10:56,67,55-46,55-49,-3,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,WILLIAMS.KENNY,WOODS.SEVENTH,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2.88,1,2,1,2,0,0,1,2,0,0,0,0,0,0,0
17,02/23/19,NORTH CAROLINA,FLORIDA STATE,10:56,09:56,60,55-49,59-52,1,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,1.88,1,1,0,0,1,1,1,2,1,0,0,0,0,0,0,2.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
18,02/23/19,NORTH CAROLINA,FLORIDA STATE,09:56,07:41,135,59-52,64-52,5,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,4.0,2,5,1,3,1,2,0,0,1,0,1,3,0,0,2,4.0,0,4,0,0,0,4,0,0,0,0,0,2,0,2,0
19,02/23/19,NORTH CAROLINA,FLORIDA STATE,07:41,04:24,197,64-52,70-53,5,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,4.88,2,4,1,3,1,1,1,2,1,1,1,6,0,1,1,5.88,0,5,0,2,0,3,1,2,0,0,0,2,1,0,1
20,02/23/19,NORTH CAROLINA,FLORIDA STATE,04:24,03:51,33,70-53,72-55,0,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,1.88,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0.88,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1
21,02/23/19,NORTH CAROLINA,FLORIDA STATE,03:51,00:42,189,72-55,74-59,-2,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,3.88,0,4,0,2,0,2,2,2,0,0,1,1,1,0,1,4.88,1,2,0,1,1,1,1,2,1,2,0,3,0,1,1
22,02/23/19,NORTH CAROLINA,FLORIDA STATE,00:42,00:00,42,74-59,77-59,3,ELLIS.CALEB,HUFFMAN.BRANDON,MILLER.WALKER,RUSH.SHEA,SMITH.KJ,1.0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,02/23/19,NORTH CAROLINA,FLORIDA STATE,00:00,00:00,0,77-59,77-59,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,02/26/19,NORTH CAROLINA,SYRACUSE,20:00,13:57,363,0-0,16-19,-3,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,10.76,5,8,3,4,2,4,4,4,5,1,0,3,0,0,0,11.0,8,11,5,7,3,4,0,0,5,0,0,3,1,0,2
1,02/26/19,NORTH CAROLINA,SYRACUSE,13:57,12:19,98,16-19,18-21,0,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,2.0,1,4,1,2,0,2,0,0,1,0,2,2,0,0,0,3.0,1,3,1,1,0,2,0,0,1,0,0,1,0,0,0
2,02/26/19,NORTH CAROLINA,SYRACUSE,12:19,11:49,30,18-21,20-21,2,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,2.0,1,1,1,1,0,0,0,0,1,1,0,2,0,0,1,1.44,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,02/26/19,NORTH CAROLINA,SYRACUSE,11:49,10:46,63,20-21,20-21,0,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WOODS.SEVENTH,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
4,02/26/19,NORTH CAROLINA,SYRACUSE,10:46,09:57,49,20-21,22-23,0,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,ROBINSON.BRANDON,WOODS.SEVENTH,0.88,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1.0,1,2,1,1,0,1,0,0,1,0,1,0,0,0,2
5,02/26/19,NORTH CAROLINA,SYRACUSE,09:57,08:52,65,22-23,25-25,1,BROOKS.GARRISON,LITTLE.NASSIR,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,2.0,1,3,0,2,1,1,0,0,1,0,1,1,0,0,0,2.0,1,2,1,1,0,1,0,0,1,0,0,1,0,1,1
6,02/26/19,NORTH CAROLINA,SYRACUSE,08:52,08:11,41,25-25,25-28,-3,BROOKS.GARRISON,LITTLE.NASSIR,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0
7,02/26/19,NORTH CAROLINA,SYRACUSE,08:11,07:32,39,25-28,27-28,2,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,0.88,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,02/26/19,NORTH CAROLINA,SYRACUSE,07:32,07:18,14,27-28,27-28,0,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0.88,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9,02/26/19,NORTH CAROLINA,SYRACUSE,07:18,02:31,287,27-28,35-41,-5,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,7.640000000000001,1,6,0,2,1,4,5,6,1,1,2,2,1,2,1,9.0,5,9,2,5,3,4,0,0,3,2,2,3,1,1,3
10,02/26/19,NORTH CAROLINA,SYRACUSE,02:31,01:56,35,35-41,36-44,-2,JOHNSON.CAMERON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,0.88,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
11,02/26/19,NORTH CAROLINA,SYRACUSE,01:56,00:00,116,36-44,43-46,5,JOHNSON.CAMERON,MAYE.LUKE,PLATEK.ANDREW,WHITE.COBY,WILLIAMS.KENNY,4.2,1,3,1,1,0,2,5,5,0,0,1,2,0,0,1,2.88,0,3,0,1,0,2,2,2,0,0,1,0,0,0,3
12,02/26/19,NORTH CAROLINA,SYRACUSE,00:00,00:00,0,43-46,43-46,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,02/26/19,NORTH CAROLINA,SYRACUSE,20:00,20:00,0,43-46,43-46,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,02/26/19,NORTH CAROLINA,SYRACUSE,20:00,14:35,325,43-46,58-49,12,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,9.44,6,10,4,5,2,5,1,1,4,1,2,3,1,0,2,8.0,1,6,0,2,1,4,0,0,1,4,2,1,1,0,2
15,02/26/19,NORTH CAROLINA,SYRACUSE,14:35,14:05,30,58-49,58-51,-2,BROOKS.GARRISON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.88,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0
16,02/26/19,NORTH CAROLINA,SYRACUSE,14:05,11:49,136,58-51,63-59,-3,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,3.0,2,5,1,2,1,3,0,0,1,1,3,0,0,0,1,2.88,2,3,0,0,2,3,2,2,1,0,1,0,0,0,1
17,02/26/19,NORTH CAROLINA,SYRACUSE,11:49,09:25,144,63-59,71-68,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,4.88,3,6,3,5,0,1,2,2,2,0,2,2,0,0,2,5.76,3,4,1,1,2,3,1,4,0,0,0,1,0,0,1
18,02/26/19,NORTH CAROLINA,SYRACUSE,09:25,08:29,56,71-68,74-69,2,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WOODS.SEVENTH,2.0,1,4,0,2,1,2,0,0,1,0,2,0,1,0,1,1.44,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
19,02/26/19,NORTH CAROLINA,SYRACUSE,08:29,06:53,96,74-69,76-73,-2,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,1.88,0,1,0,0,0,1,2,2,0,1,1,2,0,0,2,3.3200000000000003,1,2,1,2,0,0,2,3,0,0,0,0,0,0,2
20,02/26/19,NORTH CAROLINA,SYRACUSE,06:53,03:37,196,76-73,83-76,4,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,5.88,2,4,1,3,1,1,2,2,1,1,0,2,2,0,1,5.88,1,3,1,2,0,1,1,2,0,2,0,2,1,0,1
21,02/26/19,NORTH CAROLINA,SYRACUSE,03:37,01:09,148,83-76,85-80,-2,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,4.32,0,4,0,3,0,1,2,3,0,1,2,4,0,0,2,5.76,1,4,1,3,0,1,2,4,0,0,0,3,0,1,2
22,02/26/19,NORTH CAROLINA,SYRACUSE,01:09,00:00,69,85-80,93-85,3,JOHNSON.CAMERON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,3.64,1,1,1,1,0,0,6,6,1,0,0,2,0,0,0,4.0,2,4,1,2,1,2,0,0,2,0,0,0,0,0,3
